contract_index,version,tx_hash,parsed_result.custom_token_id,parsed_result.royalty_percent,parsed_result.url
40,s7_erc721_v2,ab7fb54c36b8e832810cc4a780fc39e95a05b257e9a7665e932001656813e463,127822326644342797,2000,ipfs://bafkreiecphqgjydf77ws7yqae5k6xesuh73sqovksvsob4p6epplumi5mm
40,s7_erc721_v2,acafda9d302d3b7032593df10dc92af1993502b72c042368a0411bbd44786377,332492397978058761,500,ipfs://bafkreibrlpk5a3aamo746piy2krgw4szezoycnch7r7mtfqik65jgekyva
40,s7_erc721_v2,ad48a079c59540a673e5df488071377113bf37a08a44a4ef0a05de5d57565600,60704127365152781,800,ipfs://bafkreievwfdejnvsvrwyvi64gjdtwskkcnuwj3sgzyjv3nzgfbc7alr34y
40,s7_erc721_v2,b6fc6bc3f7ea50af9c57580fa4080e24c265cf75e0a505503c81b1d46da95747,187660889334218761,2500,ipfs://bafkreidmflqxt2mzxjri3mmyrhkp7x4lybzj5szcrdh6tb3c5uf2p2p63m
40,s7_erc721_v2,c0f2640b0297989a6fb43db200fb879e5d6d7a3e495ce9db6240719cb4e4b607,268977272130633739,1000,ipfs://bafkreigsf63wajgqxscmfc3uizr64h27nmfgxyf3wh6wiebwmmugcjumka
40,s7_erc721_v2,c2c0112e53ad4d670cd9bc49d3ef9001b6c1eccc5b35a8cbe204cd6d438df089,23834805699346445,1000,ipfs://bafkreiconoeagbbcl463ceupvntbe5d6cxgs4yoyqhveboauaibqsn4nkq
40,s7_erc721_v2,c7c9ef4d7d153f43630c5cd590434c72384ef0b0e5b39e44a78e57f53aaa47cc,318126141988667403,1500,ipfs://bafkreicfg7hprxghav7d5rgep33w5q5ko7sq7l7upsexr3dlwr4wvg4sna
40,s7_erc721_v2,cdb93deb0ecfa7d56d94c63a71570c626ae129acbd143de6491a34a61efd9578,25017919301746701,0,ipfs://bafkreigfp4w4qh6nefnkx73m2mizkbdsozpdmfbqxmafeghb6xwb5ciyoe
40,s7_erc721_v2,d3580c081b59bad2accbd72ca1ec6b29f0e7b6e6265e96dffb8ba8eac2158539,132196589690159112,2500,ipfs://bafkreidyl6g5tmt63uv5ykh6cc4ghza5e7fuwb33iagwzm6y4sbg4k3jzm
40,s7_erc721_v2,d490f35ee7918e11e9a8c2ab05080a0067fafe572ad93936f93899f4f40bb6f6,92586354734530573,500,ipfs://bafkreihbmgl4vnh3wkg3z3c75l26nsvfqdi6mkwxuhryh3u6zinqt47stu
40,s7_erc721_v2,d6fa1372923297c59dffecb0f0056b481e8e0fff8701c5115b62c415c2c7df47,304933209458606093,1900,ipfs://bafkreidoiwq3onhhgt5pkvq7hysdbn3xxkghvigkwewxbqe655m7tt5qwi
40,s7_erc721_v2,df7d4e8cc3cdca30d218c36f46bffc7e971d2c266c3459a90dbdb802401e59c7,116457511611006989,500,ipfs://bafkreidq5bubwdq5sbib2o27idzzwoswwo4dhh46fz6fkaz2p4ov6wcsma
40,s7_erc721_v2,e43521ab4f85995033365a83de04c34c791b2e41e707eeb45ca53625288844dd,116102166518693901,1500,ipfs://bafkreicjbyr24xg7fdrpo3zunnw5yxrsvcifil2yi3sqaqcmqrmypuwawy
40,s7_erc721_v2,f24fafb07e8b125113475acbc0589c216b0bbbd3f916994d8cb5b50ab1d75ddf,206726470486196228,2000,ipfs://bafkreidqdxredhelbunvzo4ycew2is66ixcr2g564ek6jomhxfn5uhcgp4
40,s7_erc721_v2,f3a9185afc03d3c6272efbfa4e9fea2ada058f07a686a7e888fc48f14a018c72,305120510096703501,1000,ipfs://bafkreifl4zdvqdkqt6n4oubtwnonxkv2uzbqzhoyrad7xtrgypkhhkgija
41,s7_erc721_v2,0b0f23e17b4b0b9df57d5925d0856d79d9d6ac88b7df82ff5f9006bcd6c12f08,128110139717713933,1000,ipfs://bafkreigxjdh6dn2rmvyb22gylsnveh5wockssiybyzbzqvehfcz2mprli4
41,s7_erc721_v2,0c45ca6f2db17df504d3e0fbf7a58747806f290ba8a7b72b5a8eb3ede25e9faa,24979591315587085,0,ipfs://bafkreifbbdmiug4gv5yxy66wjx5fcb54a43uvffwrxeoptgouajfs5nhdu
41,s7_erc721_v2,0c7be399c5ff334b42f7f9355b1d39e65b69b665d799013c6b5dcf09a27ef02a,31125742196621319,1000,ipfs://bafkreicamaqnlzeqhf73xj2hly43pjl5a7c6tsdzica4ygtxjglobpc6ly
41,s7_erc721_v2,1f1052cd9531caba93514ab27981f222bbc5514abb3f88f862274d43355241e1,147832876702892041,500,ipfs://bafkreifioukzphqlhn7o3etj6tj5tkwffw2sfylkaolsupj3our737gt6m
41,s7_erc721_v2,267c3a29cc575f7f076f040c337acf010e6ea2ddf9b0913e2cbe779020baca76,287801712561881097,0,ipfs://bafkreigwcecsvaiyb7d5bjyemvxo4cqgvxrk7u4sucmcig7a2a3ctrsptm
41,s7_erc721_v2,2685c3b7ec365556c6e59dc1ef47270480e5ed0f343b9a6ff3d4771fbe4a6786,21175043870425101,2000,ipfs://bafkreiac2v6pralmjbxsbsll3hltcri4nems2zjju2nqzkmyh2yq6ztr7e
41,s7_erc721_v2,293fca17afcc47d7c16e76e04d08b2f6ce6a8c187a357be40831817ff7797027,132197288863858696,2500,ipfs://bafkreifjwjlxipno4wddh7zgqd56iudzf4cmecrxesquthkgc3ahgz5bw4
41,s7_erc721_v2,2b2afe1070fd90bed864a2fbd9a3fc70d5c1670d725fb3613da493959fd9cda2,60581617365680141,1500,ipfs://bafkreidmcjgj45y4tbeji2b4fhgsocuzzf5myou3puedseaaa4svcumgfe
41,s7_erc721_v2,2c03fb9b6b2626273d0ed74945788a6513f0a1a8a768234a2dbe0812bd9a2c88,159084658833752077,1000,ipfs://bafkreia6bf4rgeh5wm5rd2qivt75g5w6hxidbo6w2niazk3jo2twrpcd2a
41,s7_erc721_v2,324e2f09a89952b023d27000bfe3089e8843dcdfeee93d918ba9f451899444a7,21051115608997901,500,ipfs://bafkreih2pqklve6etygdmm762co76jatsnbz7qryce4smnoehxtfzc75c4
41,s7_erc721_v2,337afd64ef0398514a35b87af624012643c0d6340b80e392a02b8680cdc792e4,154329997278969865,1000,ipfs://bafkreicdwbkznl2dfqcx6xckf7omzptx45pdrvkxxzkvrd5524355lul3q
41,s7_erc721_v2,375012cbd296ae860739efee5f17c1b204aeb8faf497138eb887af786ae63149,127560540032598029,2000,ipfs://bafkreical2ovz6vcxxwjudn2pulgi7ljalmfwwjn3kfvgdiyuvxszbhoji
41,s7_erc721_v2,3a40b3d9c9706aa11ccd63ebffd49c564b63621e57804f8407ebf720dee720e7,41771704829083657,9900,ipfs://bafkreif3hhjau5tqomvllqtxw5dtrmt7ir75elsrbwpk3n2m4skxs4ecgq
41,s7_erc721_v2,3d42f24e4a852fc88187b7cbfef6d88e694ab54f44227cd217aa36c7a3cb1d65,22002325539258381,2200,ipfs://bafkreibce7x6vgivzxzyzebn7ugehcp6dawfolhgrztgkkpixww5ld5xjm
41,s7_erc721_v2,3da38198bcbb63f74ec80267fa232eb0ca223faa6091fecd91e3c513a681004d,113648649740746759,2000,ipfs://bafkreiamwzi2txrk4fup5h6ijwndeh3g6nfoxan5yiy72xvnrehoxuohn4
41,s7_erc721_v2,447ce0c782c126fd64422c8056c735bd82c5e1a5e6ff4d9b5b91991f6fc5f49c,154440353712177161,1200,ipfs://bafkreih57no2tacaslsfwcwg4i672xzb3uoiewbife6ftnyressc5t23na
41,s7_erc721_v2,448c646a69452c7bf59573954056f8b9c032796daada740535288ceffee06ac6,54543089640931335,1000,ipfs://bafkreifodegrah5bl6yxxcgmlopazwhpdjj3nbn7exvezlxp2gy3ao55l4
41,s7_erc721_v2,46a6d745885a4344515dd77941b32693d608b594cc56b1a92917a396af5750f2,157977405745528845,1000,ipfs://bafkreicupmqnpdjcefjhd6jq3pgklirmx5hzcmxgzjaqi4wdwjip4y7k7q
41,s7_erc721_v2,4e6daddc96131b3de537b58e11db3905707df04aafec8c3c8166ae16b4b93fa5,136455061491417092,1500,ipfs://bafkreiaj3nuwjplfpv73fuswfsfud3maozwazbi747uqebrnixia65lhym
41,s7_erc721_v2,539a29cc936d094d56f34df2b12fe3c56eeb38c3b5e07c0e2fa5f11d85a3415a,21596157243293709,500,ipfs://bafkreigwibsfh7m4quurkvt3achs5b7jdbhfrqvd6eo2mwy3hxwvi6zosu
41,s7_erc721_v2,56a175a042c2c855a5e826a9210b9db3c1c713cdce8765062518dd7096e936c9,127822400984186893,800,ipfs://bafkreibddupw2rfzeo2pzz4wr65nzywwbeuq2qhsycug4gpqoxvjrdiid4
41,s7_erc721_v2,5e9820cb655d8e1a1f8a24787d1c27a92d6fc81573d49a4f3f01ebca70c288ee,116246138721402893,1000,ipfs://bafkreihe5tixy4tlbz2o5wkyfikn2hwjfuoz6zdtqk2xya2h4xenrkqcsm
41,s7_erc721_v2,630e74f2230b41a528aa2693c5b9ee91021704e67070cc4b272ffc8c938e0723,378356898275000329,2000,ipfs://bafkreigftiwcfqw4sufupyxgi5n62r6jjpry7gzymkhug7nxwlhsehgc7i
41,s7_erc721_v2,646adba58573c7b35079aeec2cd749f843606da832275d7e01aaba7f9c48e2d4,31130141937631239,1000,ipfs://bafkreifmp5fkdv2d3lrrevshfrpa2unm6pweeryilgaq2orfaf2l44q2cy
41,s7_erc721_v2,658d00844b4705faa6954b5d36b77bf133d9ae67b5d754d501adc396a49db228,223020758215950347,2000,ipfs://bafkreidvcogdyottr6t3mwzskf65wuyysv25f46d3rbhllowc6d4e25p5y
41,s7_erc721_v2,67bd6137d6795ac7b639fbb69258b06a16f8256b6219ae47b2f1384a45531a0b,104160257768423431,0,ipfs://bafkreidxpfwzmilpp64zjrxao75mr6fz3urp5sddb2rx44xa4k2bbakhtq
41,s7_erc721_v2,692f76f591908d8232c6f46c872102270f6d771907ece33881ff206aed15622f,23987242158522381,4500,ipfs://bafkreibi2ih2uwkp73kper5uprtj37e3ck2z5xj4742hq6tbsevetcqnbm
41,s7_erc721_v2,74d294183a1e9260680f187b5fe2eadf23084f20ada3351fa03abac651ef008b,113556907712577543,0,ipfs://bafkreihd54bwzkycnfbeyinl7iugaezkubxqtl5hib3isctdem4rt2z5rq
41,s7_erc721_v2,7a961b57824cf0eb266d069f451452fd5ac2f840c1ce1bce6cfb307d66455b38,60704190648811533,800,ipfs://bafkreihssx2jp5d6ttwiaizhhhqjn6khevfob5w4eeeyunvhpagiv3kz4m
41,s7_erc721_v2,8276bf3ae4c87eaff437752ce0808e2955afeddcdbc0790121a5db571c24a973,127501889368489997,1000,ipfs://bafkreif55dkl4mygfga76ceg26wyapl2ujfjudvim2ocjtyyhkffbdpwri
41,s7_erc721_v2,82b1e68181a198fc917f4edba2d109ea7ac56f18ab32d33f2a19359e9db81bc6,24413986048966669,2000,ipfs://bafkreic3mprvsi3ytmu5jni5s6nb7ttost6auj2rsq322ecs5nnpkav6fy
41,s7_erc721_v2,8c4c47de0adef0660409535f567aa557a6e27c9244cd448203f744f0eaf1c91f,313919177029058572,1000,ipfs://bafkreiexinbhypaethulvzyvsqqgennnyorkfuwfoiz6ss2f4w4jioxduu
41,s7_erc721_v2,9bb9334e083e6831239ff10b81c9ec2599bd75a4fc6a6e16a455740ae117e4dd,15721334394847244,500,ipfs://bafkreifdjdreqavvt6nd4m7zzgulfg3hbnx2egezjrryf45kmaad54ixne
41,s7_erc721_v2,a6ac3ceb83b4a361685592f7ed34018edcb5da842cad72628f0ef523fd6ab2b2,23873511290306573,300,ipfs://bafkreickxjicteol7puf6pd4deodtkmgyx5lwbrbai7fupnqbhvbyt5je4
41,s7_erc721_v2,a8903f832abfeebea4063d7dffd5638d784ee509007fbca40229ef0e6a613af4,313139862561619980,1000,ipfs://bafkreihjdnygx3iwsbndt43opobecbcoqjjoki67llgzj3eet5fqhvegvq
41,s7_erc721_v2,b67cffc267f81ee13852d1b4f6bc1c07e1941e4a7c8e4983b350cd73ed634bf9,24086106567868429,0,ipfs://bafkreie4z7wx6rzm7ufbxgo2wtipnvngmreb3pz7blhj5vxhuas76ziw4i
41,s7_erc721_v2,b7b6f75c3163614f7aae636f1b3550d10678141da6b8ea8df82663e2861c37cf,318126466191589387,1500,ipfs://bafkreibj7r3gu6oduxv6yxsm33i67mwqlefbkn62f2hcj3d45t3nzwqmwq
41,s7_erc721_v2,bcc59d322d6382a334be004fdc84693b10e7aee7d181d2f9ca77dfc7c7bebed1,378261897390063625,500,ipfs://bafkreicriy25wo5idte3mftlusvqdweuj66sp3i7luo3gh4jy2rlsfdtji
41,s7_erc721_v2,dd77b4779ed7327de0853081573fff4eb6cdd21fc74921fa792819a05b4dc4bf,206726696089419780,1000,ipfs://bafkreibepogqkfkwzxsv57oj2qgybbqfqopmy7ad3smgjaheoprexyrbue
41,s7_erc721_v2,df1a7f851910aa5a1a6540ffbd494b813f9a58a66eab4af6cddd63ee02c4695f,332492536960516105,500,ipfs://bafkreih5b7eraqutjidjkvtwbqvrmzskyi46dpjbksjhyc6pld7vw3nfe4
41,s7_erc721_v2,e975088bb39bb96a335bf431c535ebbb48b7f314c34f0733828887b3f0054857,314494467044278284,500,ipfs://bafkreifaco23o34fqwwanzkfr5voiyivkld3ocqslrlawrvibnlwffzyae
41,s7_erc721_v2,ed321420da295db70744dd8e923acf8d574440eaed3e24f1c23a0507a6a365b6,25018041490210829,0,ipfs://bafkreic77nw6el7ieiksnxpjbojqepggfpxwxbohvqyo2p45cpf7cn4qua
41,s7_erc721_v2,f033ead13f1eaaeef65edbc59cacd8fe59f736b241ae697a888b7b9d7a189816,154359599971958793,0,ipfs://bafkreig4xjcy2t7ix6h63mujhaeuhhuzjgntzw6ky6rbdqz5nwsepe6nkq
41,s7_erc721_v2,f1963da6562a7ac1320e025efa9210d8450b86e0cac6a58014267f1a7146efb3,279348460321243145,1000,ipfs://bafkreieewmfaibqcsk6n5b3hah5lii3xonovterdwn7yyyz7tyefbf4gkq
41,s7_erc721_v2,f3fb5b25ac3d915b4e3283399621f01f1b9496b1364763ba65d7d756d5679e81,136528804553162756,2000,ipfs://bafkreigcaen4wysw63e3tqgrotpg5eikpkyyrslso2lsdba6eakng6nmxq
42,s7_erc721_v2,0c7be399c5ff334b42f7f9355b1d39e65b69b665d799013c6b5dcf09a27ef02a,31125742196621319,1000,ipfs://bafkreicamaqnlzeqhf73xj2hly43pjl5a7c6tsdzica4ygtxjglobpc6ly
42,s7_erc721_v2,1f1052cd9531caba93514ab27981f222bbc5514abb3f88f862274d43355241e1,147832876702892041,500,ipfs://bafkreifioukzphqlhn7o3etj6tj5tkwffw2sfylkaolsupj3our737gt6m
42,s7_erc721_v2,447ce0c782c126fd64422c8056c735bd82c5e1a5e6ff4d9b5b91991f6fc5f49c,154440353712177161,1200,ipfs://bafkreih57no2tacaslsfwcwg4i672xzb3uoiewbife6ftnyressc5t23na
42,s7_erc721_v2,646adba58573c7b35079aeec2cd749f843606da832275d7e01aaba7f9c48e2d4,31130141937631239,1000,ipfs://bafkreifmp5fkdv2d3lrrevshfrpa2unm6pweeryilgaq2orfaf2l44q2cy
42,s7_erc721_v2,8276bf3ae4c87eaff437752ce0808e2955afeddcdbc0790121a5db571c24a973,127501889368489997,1000,ipfs://bafkreif55dkl4mygfga76ceg26wyapl2ujfjudvim2ocjtyyhkffbdpwri
42,s7_erc721_v2,f1963da6562a7ac1320e025efa9210d8450b86e0cac6a58014267f1a7146efb3,279348460321243145,1000,ipfs://bafkreieewmfaibqcsk6n5b3hah5lii3xonovterdwn7yyyz7tyefbf4gkq
42,s7_erc721_v2,f3fb5b25ac3d915b4e3283399621f01f1b9496b1364763ba65d7d756d5679e81,136528804553162756,2000,ipfs://bafkreigcaen4wysw63e3tqgrotpg5eikpkyyrslso2lsdba6eakng6nmxq
43,s7_erc721_v2,0b0f23e17b4b0b9df57d5925d0856d79d9d6ac88b7df82ff5f9006bcd6c12f08,128110139717713933,1000,ipfs://bafkreigxjdh6dn2rmvyb22gylsnveh5wockssiybyzbzqvehfcz2mprli4
43,s7_erc721_v2,0c45ca6f2db17df504d3e0fbf7a58747806f290ba8a7b72b5a8eb3ede25e9faa,24979591315587085,0,ipfs://bafkreifbbdmiug4gv5yxy66wjx5fcb54a43uvffwrxeoptgouajfs5nhdu
43,s7_erc721_v2,2685c3b7ec365556c6e59dc1ef47270480e5ed0f343b9a6ff3d4771fbe4a6786,21175043870425101,2000,ipfs://bafkreiac2v6pralmjbxsbsll3hltcri4nems2zjju2nqzkmyh2yq6ztr7e
43,s7_erc721_v2,293fca17afcc47d7c16e76e04d08b2f6ce6a8c187a357be40831817ff7797027,132197288863858696,2500,ipfs://bafkreifjwjlxipno4wddh7zgqd56iudzf4cmecrxesquthkgc3ahgz5bw4
43,s7_erc721_v2,2b2afe1070fd90bed864a2fbd9a3fc70d5c1670d725fb3613da493959fd9cda2,60581617365680141,1500,ipfs://bafkreidmcjgj45y4tbeji2b4fhgsocuzzf5myou3puedseaaa4svcumgfe
43,s7_erc721_v2,2c03fb9b6b2626273d0ed74945788a6513f0a1a8a768234a2dbe0812bd9a2c88,159084658833752077,1000,ipfs://bafkreia6bf4rgeh5wm5rd2qivt75g5w6hxidbo6w2niazk3jo2twrpcd2a
43,s7_erc721_v2,324e2f09a89952b023d27000bfe3089e8843dcdfeee93d918ba9f451899444a7,21051115608997901,500,ipfs://bafkreih2pqklve6etygdmm762co76jatsnbz7qryce4smnoehxtfzc75c4
43,s7_erc721_v2,337afd64ef0398514a35b87af624012643c0d6340b80e392a02b8680cdc792e4,154329997278969865,1000,ipfs://bafkreicdwbkznl2dfqcx6xckf7omzptx45pdrvkxxzkvrd5524355lul3q
43,s7_erc721_v2,375012cbd296ae860739efee5f17c1b204aeb8faf497138eb887af786ae63149,127560540032598029,2000,ipfs://bafkreical2ovz6vcxxwjudn2pulgi7ljalmfwwjn3kfvgdiyuvxszbhoji
43,s7_erc721_v2,3a40b3d9c9706aa11ccd63ebffd49c564b63621e57804f8407ebf720dee720e7,41771704829083657,9900,ipfs://bafkreif3hhjau5tqomvllqtxw5dtrmt7ir75elsrbwpk3n2m4skxs4ecgq
43,s7_erc721_v2,3d42f24e4a852fc88187b7cbfef6d88e694ab54f44227cd217aa36c7a3cb1d65,22002325539258381,2200,ipfs://bafkreibce7x6vgivzxzyzebn7ugehcp6dawfolhgrztgkkpixww5ld5xjm
43,s7_erc721_v2,3da38198bcbb63f74ec80267fa232eb0ca223faa6091fecd91e3c513a681004d,113648649740746759,2000,ipfs://bafkreiamwzi2txrk4fup5h6ijwndeh3g6nfoxan5yiy72xvnrehoxuohn4
43,s7_erc721_v2,46a6d745885a4344515dd77941b32693d608b594cc56b1a92917a396af5750f2,157977405745528845,1000,ipfs://bafkreicupmqnpdjcefjhd6jq3pgklirmx5hzcmxgzjaqi4wdwjip4y7k7q
43,s7_erc721_v2,539a29cc936d094d56f34df2b12fe3c56eeb38c3b5e07c0e2fa5f11d85a3415a,21596157243293709,500,ipfs://bafkreigwibsfh7m4quurkvt3achs5b7jdbhfrqvd6eo2mwy3hxwvi6zosu
43,s7_erc721_v2,56a175a042c2c855a5e826a9210b9db3c1c713cdce8765062518dd7096e936c9,127822400984186893,800,ipfs://bafkreibddupw2rfzeo2pzz4wr65nzywwbeuq2qhsycug4gpqoxvjrdiid4
43,s7_erc721_v2,5e9820cb655d8e1a1f8a24787d1c27a92d6fc81573d49a4f3f01ebca70c288ee,116246138721402893,1000,ipfs://bafkreihe5tixy4tlbz2o5wkyfikn2hwjfuoz6zdtqk2xya2h4xenrkqcsm
43,s7_erc721_v2,630e74f2230b41a528aa2693c5b9ee91021704e67070cc4b272ffc8c938e0723,378356898275000329,2000,ipfs://bafkreigftiwcfqw4sufupyxgi5n62r6jjpry7gzymkhug7nxwlhsehgc7i
43,s7_erc721_v2,692f76f591908d8232c6f46c872102270f6d771907ece33881ff206aed15622f,23987242158522381,4500,ipfs://bafkreibi2ih2uwkp73kper5uprtj37e3ck2z5xj4742hq6tbsevetcqnbm
43,s7_erc721_v2,74d294183a1e9260680f187b5fe2eadf23084f20ada3351fa03abac651ef008b,113556907712577543,0,ipfs://bafkreihd54bwzkycnfbeyinl7iugaezkubxqtl5hib3isctdem4rt2z5rq
43,s7_erc721_v2,7a961b57824cf0eb266d069f451452fd5ac2f840c1ce1bce6cfb307d66455b38,60704190648811533,800,ipfs://bafkreihssx2jp5d6ttwiaizhhhqjn6khevfob5w4eeeyunvhpagiv3kz4m
43,s7_erc721_v2,82b1e68181a198fc917f4edba2d109ea7ac56f18ab32d33f2a19359e9db81bc6,24413986048966669,2000,ipfs://bafkreic3mprvsi3ytmu5jni5s6nb7ttost6auj2rsq322ecs5nnpkav6fy
43,s7_erc721_v2,8c4c47de0adef0660409535f567aa557a6e27c9244cd448203f744f0eaf1c91f,313919177029058572,1000,ipfs://bafkreiexinbhypaethulvzyvsqqgennnyorkfuwfoiz6ss2f4w4jioxduu
43,s7_erc721_v2,9bb9334e083e6831239ff10b81c9ec2599bd75a4fc6a6e16a455740ae117e4dd,15721334394847244,500,ipfs://bafkreifdjdreqavvt6nd4m7zzgulfg3hbnx2egezjrryf45kmaad54ixne
43,s7_erc721_v2,a8903f832abfeebea4063d7dffd5638d784ee509007fbca40229ef0e6a613af4,313139862561619980,1000,ipfs://bafkreihjdnygx3iwsbndt43opobecbcoqjjoki67llgzj3eet5fqhvegvq
43,s7_erc721_v2,b7b6f75c3163614f7aae636f1b3550d10678141da6b8ea8df82663e2861c37cf,318126466191589387,1500,ipfs://bafkreibj7r3gu6oduxv6yxsm33i67mwqlefbkn62f2hcj3d45t3nzwqmwq
43,s7_erc721_v2,bcc59d322d6382a334be004fdc84693b10e7aee7d181d2f9ca77dfc7c7bebed1,378261897390063625,500,ipfs://bafkreicriy25wo5idte3mftlusvqdweuj66sp3i7luo3gh4jy2rlsfdtji
43,s7_erc721_v2,df1a7f851910aa5a1a6540ffbd494b813f9a58a66eab4af6cddd63ee02c4695f,332492536960516105,500,ipfs://bafkreih5b7eraqutjidjkvtwbqvrmzskyi46dpjbksjhyc6pld7vw3nfe4
43,s7_erc721_v2,e975088bb39bb96a335bf431c535ebbb48b7f314c34f0733828887b3f0054857,314494467044278284,500,ipfs://bafkreifaco23o34fqwwanzkfr5voiyivkld3ocqslrlawrvibnlwffzyae
43,s7_erc721_v2,ed321420da295db70744dd8e923acf8d574440eaed3e24f1c23a0507a6a365b6,25018041490210829,0,ipfs://bafkreic77nw6el7ieiksnxpjbojqepggfpxwxbohvqyo2p45cpf7cn4qua
43,s7_erc721_v2,f033ead13f1eaaeef65edbc59cacd8fe59f736b241ae697a888b7b9d7a189816,154359599971958793,0,ipfs://bafkreig4xjcy2t7ix6h63mujhaeuhhuzjgntzw6ky6rbdqz5nwsepe6nkq
44,s7_erc721_v2,065703090137dacb19b778e200f147b31ce91c984dc1f4ad7fc372d1941a9655,91889036729253901,500,ipfs://bafkreieshl3uawh4vse367zuafnnwsc6gegocyl5llbjtaekgshkgsrmuy
44,s7_erc721_v2,066b8d73797bfd7fb3e5566adb57bb33381f3289e763dd23cb6f65d77bdd341e,218039589917425673,300,ipfs://bafkreid5but3tv72hpyaftr4n327crwzvxtmjcegtw57fm7qhfph43bshi
44,s7_erc721_v2,08a2fa7277710c87ebd9f2a1d966cbd2dcc9e51166b96b049eaa8fed851028e7,128132636152430605,0,ipfs://bafkreihku6rtn6dkrgubsu2pod2tryltwpw2io2uhzrju42hlqsl5jcgym
44,s7_erc721_v2,0b9464b9ce978fba4026273d7ac7e32c7be0e18a4e2b72a66438a336434d3688,41771962342572041,9900,ipfs://bafkreiginpbn223cdveslul5usqxrtyipjrnju3tnymws3pavmzk6ql3la
44,s7_erc721_v2,0ca285cfdf800a3f0e14ef70135347d7d0f3aa58e93f47339d02dde4358304a9,80858735827746825,2000,ipfs://bafkreice5njp7voqbqfk7x2x73q24hgbzy6dpm7jkufvifmya3r4yq4yvu
44,s7_erc721_v2,1221e0bdb57a51f3faa5392616ba3173aa2ce87f657dd9531dc5fec83f1ae4b0,22003039309135885,2300,ipfs://bafkreidmmtez665qclxq2pmww7aj7begzwpfsgvlgq4bbs663hu2ifus6e
44,s7_erc721_v2,1af1f1a541ac01d5f4968dad62a2534b8514f928bbd6538f798b36d2fae5ffe6,154331160946671625,0,ipfs://bafkreihk7s6o7p6umhhfpq4zmv55w3jr2fxkkewf4zu5j5lziwmnbjbbdi
44,s7_erc721_v2,1b57073095388233f5d43ada0fc17238113c2428344c4003458590c92a10965e,189162064692903945,2000,ipfs://bafkreie4rt5bcvovtgkenwjdbun2xaxm7nuqjiov4jqqtrr7utw3vsaesq
44,s7_erc721_v2,1bb4b8de4b2795f47272d103ddbfa00373c09e102a387fca18d89f29aec705fa,243579131722203145,300,ipfs://bafkreifixqbetwfesm6b4v4ksli56islarkdgtrg4mzrcmvlfe7s5di3je
44,s7_erc721_v2,1decbf2cdb4b513b286d125de952172486f6fb41e80c28d499f522cd6bcf7065,352366527762137095,2500,ipfs://bafkreiagx6z6s4kmvmwif353zeuv3tj4oqypnysx4egnnb3jc4wkdksxou
44,s7_erc721_v2,20d704a4f4f775525da050b2b44859ae232d7646cd4811cd75ad59971c665c4b,344785417251323916,500,ipfs://bafkreiaf3xd2naqzvrk2wcp2srzumm7lt5mfq7tyytabveif5zuom5ic2a
44,s7_erc721_v2,2131399bda10e7f6d783b6cb7d49c55dcc6fed197096657ba322f4ab23776763,287801896020738057,0,ipfs://bafkreies7jwnsm5c6luzg4bji5kndyucqzs25imzctg44zeubpkntk2r4i
44,s7_erc721_v2,22ad1656b279dd7a369f2d3b573572f95c8c115abc4ad98117faf7cb2a7ffeda,265640822098100237,1000,ipfs://bafkreidhcjbqnksemsqyge2r3uwicjg7iqh6ti2dgcni7ru2y3sc44wbyq
44,s7_erc721_v2,245f875a17ef6c2b5b6b0fe2d58a3984ea0cc73c3905309cdad580aa411dd86d,21423870300913677,2000,ipfs://bafkreibaitermsqs4z5rslmvwy2wlpcqf67vphsapfesiiymqtsabqxdgu
44,s7_erc721_v2,266f14d2e183922cf5ac44a39d21960664ee0abf0387b7fc5479998cfb89ed0a,352135798595780619,500,ipfs://bafkreicmin33is2ybiaprt3n6a6ilee3nwtgfcebdme7la3vcqvlxag2pu
44,s7_erc721_v2,276779a56670e01c004f6b29db5f01a0f73c4eaa724928cc9198d442285ccf5a,21596259617865741,500,ipfs://bafkreigblwqczd6xyjcbswihq5sh725w23upfm4s56eoux73bgunzhvu4m
44,s7_erc721_v2,280a0342304dead5afd8647e4a4e1a08c9f95d73a5b0d91ac238eeefc1187693,136543744731119620,2000,ipfs://bafkreig3b4y4rkn3q6r4pl2y2t6egrsds2aqng76y7jn3jtqbanzfbyc5u
44,s7_erc721_v2,2a83aa2d01b014dc111c5dcf7388760d7be7a512147e8040acbce1a8a7c9d604,73484895120261132,500,ipfs://bafkreiacatji4655mgcp5qg7ulk325meh6hvfhatiugqplutocncjnoeoa
44,s7_erc721_v2,386b45dc057ad766f62aa21e2f33fe80eee14b6da3c136bbec0a3f5e14b4a474,21051633202888717,500,ipfs://bafkreiacaewyn4ue7xinw73rosfode4tnofefgvd5zpfofp2jzhyqbzxci
44,s7_erc721_v2,39acd84a3821e7ef9ec426832e9dff0a9d71d983a74d120e773b19ce6ead7b33,31125934648066055,1000,ipfs://bafkreiaw4evse6yv6ze6qfxsx3xrrgff6vtco5lshacaxja3etph533wui
44,s7_erc721_v2,3e4820efe4059835023876ad9d5bc761cc8c85a57f1a4a683969959f6b11d7ea,206726906744143876,2000,ipfs://bafkreiaybeeogc2kbedqs5jvptub2pxfpd2rq72belxodrw5ufguxdwssu
